27143659,BOECKH M,LUND J,JEROME K
26921738,HILL J,BOECKH M,JEROME K
22006992,BOECKH M,FREDRICKS D,COREY L
22985195,BOECKH M
26780109,BOECKH M
12432056,BOECKH M
24923537,BOECKH M
27343716,BOECKH M
28369203,BOECKH M,JEROME K
25255164,HILL J,BOECKH M,JEROME K
25918347,BOECKH M,FREDRICKS D,JEROME K
23660171,BOECKH M
25644959,BOECKH M
26518046,BOECKH M,RICHARDSON B
27870568,BOECKH M
28596425,HILL J,BOECKH M,JEROME K
21470455,BOECKH M,LUND J,COREY L
26333778,BOECKH M
23759343,BOECKH M,PERGAM S
23017213,BOECKH M,LUND J,COREY L
22641196,BOECKH M,COREY L
25847977,BOECKH M,LUND J,COREY L
24607551,BOECKH M,LUND J,PERGAM S
19886798,COREY L,KIEM H,PERGAM S,BOECKH M
19450762,BOECKH M,PERGAM S
14504090,BOECKH M,COREY L
29753836,HILL J,BOECKH M,PERGAM S
24594780,BOECKH M,JEROME K
12001907,BOECKH M
18647984,BOECKH M,COREY L
24192386,BOECKH M,WALD A,RICHARDSON B
28838146,WAGHMARE A,BOECKH M,LUND J,JEROME K
28183847,WAGHMARE A,BOECKH M,LUND J,JEROME K
22680976,BOECKH M
29447395,BOECKH M,WAGHMARE A,LUND J
22315281,BOECKH M
28209721,HILL J,BOECKH M,JEROME K,SCHIFFER J,MAYER B
24504006,BOECKH M,WALD A,RICHARDSON B
26884374,BOECKH M
24368837,WAGHMARE A,BOECKH M,LUND J
22387334,COREY L,BOECKH M,PERGAM S
26748162,BOECKH M,LUND J
20450414,BOECKH M
23033148,BOECKH M,LUND J,COREY L
31396218,BOONYARATANAKORNKIT J,TAYLOR J
31101673,BOONYARATANAKORNKIT J,TAYLOR J
31205241,BOONYARATANAKORNKIT J
21859271,BOONYARATANAKORNKIT J
31603585,BOONYARATANAKORNKIT J,TAYLOR J
31211675,BOONYARATANAKORNKIT J
27044079,BOONYARATANAKORNKIT J
20739950,BOONYARATANAKORNKIT J
29399597,BOONYARATANAKORNKIT J,SABO M
29317514,BOONYARATANAKORNKIT J
27803188,BOONYARATANAKORNKIT J
22750545,BOONYARATANAKORNKIT J
19052086,BOONYARATANAKORNKIT J
19857454,BOONYARATANAKORNKIT J
16452198,BOONYARATANAKORNKIT J
23527201,BOONYARATANAKORNKIT J
18614629,BOONYARATANAKORNKIT J
22355301,BOONYARATANAKORNKIT J
21123378,BOONYARATANAKORNKIT J
31498743,BROWN E
28273023,BROWN E
27052431,BROWN E
31078451,GILBERT P,BROWN E,DONNELL D,JANES H
24282559,BROWN E,DIMITROV D
17978109,BROWN E
29268654,BROWN E
26869051,BROWN E
30844995,BROWN E
31002583,BROWN E
26834259,BROWN E
23894223,BROWN E
26900902,BROWN E,RICHARDSON B
25384907,BROWN E
28542081,BROWN E
26850270,BROWN E
25546029,BROWN E
21902583,BROWN E
26460001,BROWN E
26123563,BROWN E,RICHARDSON B
28961677,BROWN E
29016523,BROWN E
21673124,BROWN E
26487343,BROWN E,DONNELL D
30006791,BROWN E
27846073,GILBERT P,HANSCOM B,GUARINO P,BROWN E,HUANG Y,DONNELL D,JANES H
22112598,BROWN E
20224418,BROWN E,EMEL L
31306167,BROWN E
26078001,BROWN E
23144863,BROWN E
26061040,BROWN E
22747658,BROWN E
19766217,BROWN E
26617417,BROWN E
19346367,BROWN E
24066069,BROWN E,DIMITROV D
21637835,BROWN E
18679152,BROWN E,EMEL L
28746164,BROWN E
23249916,BROWN E
26906023,BROWN E
24845658,BROWN E
30218318,BROWN E,RICHARDSON B
20631322,BROWN E
21859224,BROWN E
23302152,GILBERT P,BROWN E,HUGHES J
15737079,BROWN E
12926706,BROWN E
20467938,BROWN E
30507409,BROWN E,GRAY G
18627627,BROWN E
26519646,BROWN E
22905281,BROWN E
14601770,BROWN E
24371543,BROWN E,DIMITROV D
18541551,BROWN E
20007201,BROWN E
26806983,BROWN E
26807431,BROWN E
23846568,BROWN E
17667334,BROWN E
18779279,BROWN E
18413889,BROWN E
16816561,BROWN E,EMEL L
21846753,BROWN E
22196945,BROWN E,LI L
16875654,BROWN E
17267841,BROWN E
19317628,BROWN E
16227794,BROWN E
21467539,BROWN E
17191167,BROWN E,RICHARDSON B
17057551,BROWN E
20802852,BROWN E
14722443,BROWN E
16202968,BROWN E
20222936,BROWN E
27085419,BROWN E
18769352,BROWN E
25569838,BROWN E,DIMITROV D,DONNELL D
16123677,BROWN E
19274895,BROWN E
30576430,CASTO A
25846536,CASTO A
23966858,CASTO A
18292342,CASTO A
29346337,CASTO A
20109212,CASTO A
29898986,JOHNSTON C,JEROME K,CASTO A,ROYCHOUDHURY P,WALD A
23959643,CASTO A
16923821,CASTO A
23098412,CASTO A
21253569,CASTO A
21122162,CASTO A
24910635,COHN L
30531293,COHN L
28348204,COHN L
25635456,COHN L
25917102,COHN L
29714165,COHN L
27872306,COHN L
29686423,COHN L
22791285,COHN L
23569326,COHN L
30420517,COHN L
22412374,COHN L
19562472,COHN L
26690469,COOPER R
21807421,COOPER R
23957797,COOPER R
30048895,COOPER R
30235650,COOPER R
26725230,COOPER R
31194094,COOPER R
29728654,COOPER R
21679857,COOPER R
22683750,COOPER R
28140394,COOPER R
30874727,COOPER R
30619430,COOPER R
23723071,COOPER R
31118845,COOPER R
31461587,COOPER R
28764648,COOPER R
19124605,COOPER R
11659422,COOPER R
24530989,COOPER R
25605659,COOPER R
28974514,COOPER R
25806042,COOPER R
23558734,MOORE M,COOPER R
25998550,COOPER R
25997621,COOPER R
24232914,COOPER R
20823019,COOPER R
20534664,COOPER R
24467988,MOORE M
25102681,COREY L
26933962,COREY L,GRAY G
29889809,COREY L,WALD A,MAYER B,SCHIFFER J
28368743,COREY L,HUANG Y,GILBERT P
25820067,KUBLIN J,COREY L
18698002,COREY L
30020484,JOHNSTON C,WALD A,COREY L
17329447,WALD A,COREY L
15243920,RICHARDSON B,COREY L
15478066,WALD A,COREY L
23614998,ANDRASIK M
23370155,KUBLIN J,GRAY G
24560541,GILBERT P,COREY L,LI S,GRAY G,KUBLIN J
20706632,DUERR A
21570355,KUBLIN J,LI S,COREY L,GRAY G
21742841,COREY L
28239471,D'AMICO L,FLING S
22253836,RAMCHURREN N,D'AMICO L
17336906,D'AMICO L
29756517,D'AMICO L
28089377,D'AMICO L
17276918,D'AMICO L
16107477,D'AMICO L
17531218,D'AMICO L
23231959,D'AMICO L
30559548,DASGUPTA S
30117076,DUERR A,DASGUPTA S
31149948,DUERR A,DASGUPTA S
30546207,DASGUPTA S
26827165,GILBERT P,COREY L,HUANG Y,MCELRATH J,GRAY G,KUBLIN J,JANES H,DECAMP A
31589165,GILBERT P,FONG Y,COREY L,LI S,JANES H,DECAMP A
27013733,DECAMP A
27349278,DECAMP A
26180102,GILBERT P,FONG Y,DECAMP A
29386288,DECAMP A
28379332,GILBERT P,FIORE-GARTLAND A,EDLEFSEN P,DECAMP A
22475592,GILBERT P,FONG Y,DE R,HUANG Y,JANES H,DECAMP A
24648342,GILBERT P,FONG Y,DECAMP A
25646817,GILBERT P,EDLEFSEN P,JURASKA M,DECAMP A
31434737,GILBERT P,FONG Y,LI S,JANES H,DECAMP A
25267551,GILBERT P,JURASKA M,DECAMP A
29218117,GILBERT P,COREY L,KUBLIN J,HUANG Y,JURASKA M,DONNELL D,MCELRATH J,GRAY G,HURAL J,DECAMP A
28678869,GILBERT P,DECAMP A
21358627,GILBERT P,DUERR A,COREY L,HURAL J,DECAMP A
28107435,GILBERT P,DECAMP A
22201684,DUERR A,DE R,HUANG Y,KUBLIN J,DECAMP A
19071176,GILBERT P,DECAMP A
22960785,GILBERT P,EDLEFSEN P,JURASKA M,DECAMP A
28329190,DECAMP A
24352443,EDLEFSEN P,DECAMP A
29390150,DECAMP A
25520506,LIU C,DECAMP A
29149197,GILBERT P,EDLEFSEN P,COREY L,JURASKA M,FIORE-GARTLAND A,KUBLIN J,DECAMP A
25599085,GILBERT P,EDLEFSEN P,DECAMP A
24829343,GILBERT P,EDLEFSEN P,FONG Y,LI S,JANES H,DECAMP A
21844392,DE R,HUANG Y,DECAMP A
23349725,GILBERT P,DECAMP A
24504509,GILBERT P,PARKS R,FONG Y,DECAMP A
29325070,GILBERT P,FONG Y,JANES H,DECAMP A
31393868,MAYER B,DECAMP A
21980282,GILBERT P,GAO F,DECAMP A
22398243,DE R,DECAMP A
20608874,GILBERT P,DECAMP A
22952672,GILBERT P,COREY L,JANES H,DECAMP A
19786145,DECAMP A
25253665,GILBERT P,HURAL J,COREY L,DECAMP A
19553335,GILBERT P,DECAMP A
19176632,DECAMP A
18842730,PARKS R,DECAMP A
14580882,DE R
22251671,DE R
15047198,DE R
31301135,FIORE-GARTLAND A,DE R
28239658,KIEM H,JEROME K
15603443,DE R
24918306,DE R,FONG Y
25352070,DE R
24382714,DE R
29684428,DE R
31566579,DE R,LI S
28637884,MOORE M,DE R
23081852,DE R
22852760,DE R,WALD A,RICHARDSON B
22848626,DE R,STAMATATOS L
28576979,DE R,PRLIC M
28158203,PRLIC M,DE R
31743110,DE R
20635156,JOHNSTON C,DE R,COREY L,WALD A
25090110,KUBLIN J,GRAY G
24418500,DE R,LUND J
25648264,KIEM H
28701399,DE R,WALD A
24099601,GILBERT P,COREY L,KUBLIN J,HURAL J,JANES H
28931830,DE R
25407958,DE R
26914908,DE R,FREDRICKS D
29974672,DE R,RICHARDSON B
25965411,DE R
28638735,DE R
16862156,DE R
12514723,DE R
28878775,DE R
25167361,DE R,NEWELL E
24454917,DE R,HLADIK F
22626638,DE R,FONG Y
19520082,DE R
14734745,DE R
26372270,KIEM H,JEROME K
28199679,GILBERT P,SHEN M,COREY L,DE R,HURAL J,JANES H
16467198,DE R
27092831,DE R
18292568,DE R,COREY L
19012957,DE R,HURAL J,COREY L,JANES H
23719296,PRLIC M,KIEM H
12969561,DE R
22488984,DE R
28931520,GILBERT P,DE R,LI S,COREY L
27583368,GILBERT P,COREY L,DE R,GRAY G,KUBLIN J
26863315,GILBERT P,FIORE-GARTLAND A,DE R
27124598,DE R
27098021,DE R,COREY L,GRAY G
21216311,DE R,COREY L
15494483,DE R
26587311,GILBERT P
26010577,DE R
27536938,DE R,LEMOS M
21282192,HURAL J
22971780,DE R,RICHARDSON B
24403557,HURAL J
23840043,DE R,HURAL J,KUBLIN J
21451004,COREY L,DE R,HURAL J,HUANG Y
17082660,DE R,HUANG Y
18820174,DE R
21857901,DE R,HURAL J,COREY L,GRAY G
21048953,DE R
18383309,DE R
17451739,DE R,HUANG Y
18615598,DE R,HUANG Y
18383316,DE R
15905333,DE R
11967298,DE R
21423026,DE R
15018701,DE R
17112728,DE R
19372993,DE R
23279040,DIMITROV D
27105983,DIMITROV D
28367539,DIMITROV D
30982082,DIMITROV D
30711064,DIMITROV D,DONNELL D
26844286,KUBLIN J,DIMITROV D,COREY L
29424774,HUGHES J,DIMITROV D,DONNELL D
19818138,DIMITROV D
26990823,DIMITROV D,DONNELL D
27704329,DIMITROV D
31402591,KUBLIN J,DIMITROV D
26908162,JOHNSTON C,JEROME K,DIMITROV D,SCHIFFER J,KIEM H
29666455,GILBERT P,KUBLIN J,DIMITROV D
17184793,DIMITROV D
23075921,DIMITROV D
29206720,DIMITROV D,DONNELL D
27391094,DIMITROV D
30868739,HUGHES J,DIMITROV D,DONNELL D
29893978,DIMITROV D
19278278,DIMITROV D
25640787,DIMITROV D
25473851,DIMITROV D
18761020,DIMITROV D
30300420,DIMITROV D
30890385,DIMITROV D,GRAY G
30668189,DIMITROV D
29554136,DIMITROV D
20871809,DIMITROV D
31025025,DUERR A,DIMITROV D
24828270,DIMITROV D
23435680,DIMITROV D
22110117,DIMITROV D
25347807,DIMITROV D
30839944,DIMITROV D
21558562,DIMITROV D
22880827,DIMITROV D
19278279,DIMITROV D
24490001,DIMITROV D
21840324,DIMITROV D
28618268,DINTWE O
30830940,DINTWE O
23737382,DINTWE O
29545791,DINTWE O
23284056,DINTWE O
25862299,DINTWE O
22784037,DONNELL D
30293490,HUGHES J,HANSCOM B,DONNELL D
29039265,HANSCOM B,DONNELL D
31221591,DONNELL D
27699594,DONNELL D
23764641,DONNELL D
33777327,DONNELL D
24384592,DONNELL D
24785951,DONNELL D
25493602,DONNELL D
31660332,DONNELL D
25038355,DONNELL D
27029778,DONNELL D
27863998,DONNELL D
26731753,DONNELL D
24143205,DONNELL D
28692542,DONNELL D
25587020,DONNELL D
28732773,FREDRICKS D,DONNELL D
21998703,DONNELL D
23815575,LUND J,DONNELL D
24321986,DONNELL D
25885664,DONNELL D
25531343,DONNELL D
24442233,WALD A,DONNELL D
29894385,DONNELL D
24979446,DONNELL D
23945255,DONNELL D,LI X
31314965,EMEL L,SKALLAND T,DONNELL D
23129760,DONNELL D
31272495,DONNELL D
25103167,GRAY G,DONNELL D
27787340,DONNELL D
25835607,GRAY G,DONNELL D
26656786,LUND J,DONNELL D
28100808,LUND J,DONNELL D
27708115,DONNELL D
23079806,DONNELL D
21975269,DONNELL D
24236054,DONNELL D
23056215,DONNELL D,LI X
25564105,DONNELL D
25520426,LUND J,DONNELL D
22785188,DONNELL D
23764624,HUGHES J,DONNELL D
25455979,HUGHES J,DONNELL D
29557855,DONNELL D
24853311,DONNELL D
21471433,WALD A,COREY L,DONNELL D
21785321,WALD A,DONNELL D
25935214,DONNELL D
27828875,GRAY G,DONNELL D
24121753,DONNELL D
21533179,DONNELL D
23801018,HUGHES J,DONNELL D,JONES D
21390540,DONNELL D
21073438,DONNELL D
26914909,DONNELL D
22348195,DONNELL D
27558421,LUND J,DONNELL D
22869103,DONNELL D
20844744,DONNELL D
28899162,DONNELL D
29355224,DONNELL D
27552090,DONNELL D
28453835,DONNELL D
28589504,GRAY G
23187945,HUGHES J
22785048,DONNELL D
25501609,DONNELL D
20537376,DONNELL D
20856886,COREY L,DONNELL D,WALD A,GRAY G,HUGHES J
21963939,DONNELL D
25542477,GRAY G,DONNELL D
24139639,DONNELL D
26414912,DONNELL D,LI X
22926009,DONNELL D
24860664,DONNELL D
23695519,DONNELL D
31194704,DONNELL D
28628702,DONNELL D
28627929,DONNELL D
29369164,DONNELL D
30180860,DONNELL D
20042848,DONNELL D
31840400,DONNELL D
24413311,DONNELL D
24828268,DONNELL D
29355231,DONNELL D
28872272,DONNELL D
23049660,DONNELL D
24999060,DONNELL D
22813645,DONNELL D,LI X
30350406,EMEL L,HANSCOM B,DONNELL D
19552593,DONNELL D
21335592,DONNELL D
24784763,DONNELL D
21943026,GRAY G,DONNELL D
19367173,DONNELL D
22073290,DONNELL D
22174851,WALD A,DONNELL D
25389306,HUGHES J,FONG Y,DONNELL D
28963304,DONNELL D
25861015,DONNELL D
22745608,DONNELL D
20490908,DONNELL D
23874597,GRAY G,DONNELL D
19552592,DONNELL D
21406984,HUGHES J,DONNELL D
24442226,DONNELL D
24058300,DONNELL D
23362861,DONNELL D
19070413,DONNELL D
24454728,DONNELL D
17507467,DONNELL D
16511414,DONNELL D
22283149,DONNELL D
19450038,DONNELL D
25300863,DONNELL D
20666583,DONNELL D
26361174,DONNELL D
21546309,GRAY G
17502727,HUANG Y,DONNELL D
19617849,DONNELL D
23183150,DONNELL D
21769039,DONNELL D
18444795,DONNELL D
28964756,DONNELL D
17885298,DONNELL D
28464041,DONNELL D
17262714,DONNELL D
20949006,DONNELL D
23178437,DONNELL D
26247080,DONNELL D
22241162,DUERR A
23204171,GILBERT P,DUERR A,COREY L,HUANG Y
16838241,DUERR A,COREY L
19512938,DUERR A
14652204,DUERR A
20978374,DUERR A,GRAY G
29263306,DUERR A
20978380,DUERR A
17078486,DUERR A
21278626,DUERR A
12943497,DUERR A
12876898,DUERR A
31157298,DUERR A
16470136,DUERR A
26322580,GILBERT P,DUERR A,COREY L,HURAL J,JANES H
30734210,DUERR A
31060607,DUERR A
25787988,DUERR A
31525225,DUERR A
22561365,GILBERT P,DUERR A,COREY L,HUANG Y
18700814,DUERR A,COREY L
23395921,DUERR A
12578798,DUERR A
30506474,DUERR A
16421802,DUERR A
17502236,DUERR A
30616376,DUERR A
26332672,GILBERT P,DUERR A,COREY L,HUANG Y,GRAY G,KUBLIN J,JANES H
11879858,DUERR A
15186529,DUERR A
28056724,DUERR A
15867603,DUERR A,RICHARDSON B
28426357,DUERR A
16010176,DUERR A
16023518,DUERR A
30664074,DUERR A
27088318,DUERR A
29522079,DUERR A
20502284,DUERR A
19104356,DUERR A
16890329,GILBERT P,DUERR A,COREY L,MCELRATH J
19846512,DUERR A
19397436,DUERR A,JONES D
17490970,DUERR A
17415113,DUERR A
15763911,DUERR A
15306269,DUERR A
15021313,DUERR A
21150554,DUERR A,COREY L
17146371,DUERR A
12578797,DUERR A
22162804,DUERR A
17000137,DUERR A
12825181,DUERR A
16646070,DUERR A
12865452,DUERR A
25369172,GILBERT P,DUERR A,DE R,HUANG Y
17984759,DUERR A
16775041,DUERR A
22658797,LI S
12636961,DUERR A
21560494,DUERR A
12660919,DUERR A
21383976,DUERR A
20854108,DUERR A,KUBLIN J,GRAY G
11810079,DUERR A
12825180,DUERR A
16648406,DUERR A
16510625,DUERR A
17417133,DUERR A
17420182,DUERR A
18032938,DUERR A
19012954,GILBERT P,DUERR A,COREY L
12172526,DUERR A
19143675,DUERR A
17330786,DUERR A
18805510,DUERR A
17031316,DUERR A
11804551,DUERR A
15980703,DUERR A
12835181,DUERR A
22888412,DUERR A
15633094,DUERR A
15472860,DUERR A
16477565,DUERR A
11873077,DUERR A
15905742,DUERR A
17075387,GILBERT P,DUERR A
12552444,DUERR A
12859846,DUERR A
15242540,DUERR A
18513622,DUERR A
12173138,DUERR A
14600064,DUERR A
25462561,DUFF M
28766937,DUFF M
30030232,DUFF M
21179090,DUFF M
21324177,DUFF M
30724552,DUFF M
24670639,DUFF M
25032177,DUFF M
15953384,DUFF M
20615941,DUFF M
21177974,DUFF M
26637016,DUFF M
29901984,DUFF M
19193168,DUFF M
26294687,DUFF M
27753291,DE R,DUFF M
30827375,DUFF M
26294686,DUFF M
25970244,DUFF M
21931288,DUFF M
31237192,DUFF M
27768285,DUFF M
25164755,LI S,DUFF M
22685694,DUFF M
31370351,DUFF M
27641970,DUFF M
28957414,DUFF M
20354124,DUFF M
31003122,DUFF M
26955660,DUFF M
28554381,DUFF M
24985915,DUFF M
28142079,DUFF M
21177962,DUFF M
20921232,DUFF M
28008819,DUFF M
25275541,DUFF M
19945378,DUFF M
27102817,DUFF M
29799537,DUFF M
28661231,DUFF M
16956464,DUFF M
29020453,DUFF M
15523398,LI S,DUFF M
26384170,DUFF M
27872117,DUFF M
22585386,DE R,DUFF M
25540372,DUFF M
25596154,DUFF M
24400247,DUFF M
17597158,LI S,DUFF M
28886117,DUFF M
29263888,DUFF M
16208493,DUFF M
21377863,DUFF M
28100299,DUFF M
24400232,DUFF M
17188168,DUFF M,PARKS R
26407100,DUFF M
24333241,DUFF M
16677693,DUFF M
17034261,DUFF M
15013364,LI S,DUFF M
12364825,DUFF M
16299822,DUFF M
12679317,LI S,DUFF M
23458706,DUFF M
15933632,DUFF M
12734096,LI S,DUFF M
22369433,DUFF M
24517487,DUFF M
24199184,DUFF M
21462996,DUFF M
19856993,DUFF M
16194126,DUFF M
21305160,DUFF M
19845378,DUFF M
19037505,DUFF M
21085738,DUFF M
19835407,DUFF M
16239999,DUFF M
12873993,DUFF M
15013358,LI S,DUFF M
28638104,SCHIFFER J,HLADIK F,REEVES D,PRLIC M,DUKE E
30657904,SCHIFFER J,DUKE E
30446650,SCHIFFER J,REEVES D,DUKE E
20396892,DUKE E
16668516,DUKE E
29216395,KUBLIN J,FONG Y,JANES H,DUKE E
12297629,DUKE E
16668430,DUKE E
17541783,DUKE E
19261716,DUKE E
33873868,DUKE E
23719202,GILBERT P,EDLEFSEN P
28636599,DE R,EDLEFSEN P
20158867,EDLEFSEN P
29334373,DE R,EDLEFSEN P
30933973,GILBERT P,EDLEFSEN P,JURASKA M
25454855,GILBERT P,EDLEFSEN P,COREY L,HUANG Y,KUBLIN J,JANES H
31316007,DE R,EDLEFSEN P
31316006,DE R,EDLEFSEN P
30135445,EDLEFSEN P
24025770,DE R,EDLEFSEN P
23704576,DE R,EDLEFSEN P
30082858,DE R,EDLEFSEN P
29241646,EDLEFSEN P
25599132,EDLEFSEN P
30673723,EDLEFSEN P
25011556,EDLEFSEN P
25105367,GILBERT P,EDLEFSEN P,FONG Y,LI S,JANES H
31277299,GILBERT P,EDLEFSEN P,HUANG Y
29659737,EDLEFSEN P
22961108,EDLEFSEN P
30127007,GILBERT P,FIORE-GARTLAND A,EDLEFSEN P,JURASKA M
24895500,EDLEFSEN P
